id,diversity,citations,year,region,is_Biotech
EP20060818745,0.0181,0,2006,UKH23,0
EP19930919528,0.0005,1,1993,UKI23,0
EP20060820468,0.0004,0,2006,UKJ14,0
EP20060842250,0.0005,0,2006,UKK13,0
EP19970944019,0.0046,1,1997,UKF13,0
EP20060795011,0.0026,0,2006,UKJ11,0
EP19970909425,0.0005,1,1997,GBZZZ,0
EP20060807503,0.0034,0,2006,UKJ33,0
EP19970949004,0.0095,1,1997,UKD62,0
EP20060820343,0.0002,0,2006,UKE21,0
EP20060812928,0.0147,0,2006,UKJ12,0
EP20060744112,0.0018,0,2006,UKJ22,0
EP19950931334,0.0005,1,1995,UKD12,0
EP20060744360,0.0008,0,2006,UKE21,0
EP20040743071,0.0008,3,2004,UKG23,0
EP20060831871,0.0002,0,2006,UKJ33,0
EP19960925016,0.0025,1,1996,UKE21,0
EP20060784925,0.0069,0,2006,UKJ11,0
EP19840902596,0.0027,1,1984,UKH33,0
EP20060765255,0.004,0,2006,UKH13,0
EP20040769223,0.0041,1,2004,UKJ23,0
EP20060779769,0.0026,0,2006,UKJ33,0
EP20060755634,0.0061,1,2006,UKJ23,0
EP20010950496,0.0006,1,2001,UKG12,0
EP20060755696,0.0022,0,2006,UKE32,0
EP19940925577,0.0076,1,1994,UKH14,0
EP20060792123,0.0043,0,2006,UKD74,0
EP20010971760,0.0094,2,2001,UKJ11,0
EP20060806607,0.004,0,2006,UKH23,0
EP20060808765,0.0008,0,2006,UKH12,0
EP20000944104,0.0006,2,2000,UKG23,0
EP20060808758,0.0017,0,2006,UKM50,0
EP20060764890,0.0082,0,2006,UKJ11,0
EP20060819251,0.0363,1,2006,UKJ14,0
EP20060755711,0.0202,0,2006,UKJ14,0
EP19920914072,0.001,1,1992,UKC14,0
EP20060762236,0.0013,0,2006,UKI11,0
EP20050813920,0.0027,4,2005,UKJ33,0
EP20060744278,0.0016,0,2006,UKK12,0
EP20010900496,0.0066,2,2001,UKH33,0
EP20060764885,0.0005,0,2006,UKE32,0
EP19860904237,0.0009,2,1986,UKK14,0
EP20060755651,0.0059,0,2006,UKD71,0
EP20040743259,0.0011,3,2004,UKD61,0
EP20020740924,0.0016,3,2002,UKK30,0
EP19990968218,0.0086,2,1999,UKH23,0
EP20000948162,0.0012,1,2000,UKF22,0
EP19990959538,0.0035,1,1999,UKH12,0
EP20060765116,0.0007,0,2006,UKK12,0
EP19930917889,0.0135,1,1993,UKH23,1
EP20060755653,0.0033,0,2006,UKJ23,0
EP19970943059,0.0031,1,1997,UKH33,0
EP20060808757,0.0017,0,2006,UKM50,0
EP20060851390,0.0003,0,2006,UKJ11,0
EP20010951816,0.0014,2,2001,UKM21,0
EP20060820363,0.0005,0,2006,UKH14,0
EP20030740752,0.0003,4,2003,UKI23,0
EP20060817537,0.0072,0,2006,UKL22,0
EP20060755638,0.0002,0,2006,UKH12,0
EP20060800225,0.0237,0,2006,UKG31,0
EP20020770066,0.0111,1,2002,UKI21,0
EP20060820460,0.0002,0,2006,UKM25,0
EP20060820519,0.0008,0,2006,UKK23,0
EP20010972320,0.0086,1,2001,UKI11,0
EP20060801312,0.0005,0,2006,UKK15,0
EP20030793900,0.0108,1,2003,UKH13,1
EP20010945563,0.0012,1,2001,UKK43,0
EP20060826577,0.0019,0,2006,UKF12,0
EP20060794957,0.0025,0,2006,UKJ33,0
EP20020730472,0.0045,1,2002,UKH14,0
EP20060762607,0.0061,0,2006,UKJ11,0
EP20010963149,0.0243,1,2001,UKI11,0
EP20060764917,0.0015,0,2006,UKM50,0
EP20030760808,0.0018,1,2003,UKI11,0
EP20060808667,0.0005,0,2006,UKJ41,0
EP20060789059,0.0002,0,2006,UKI11,0
EP19920918293,0.003,1,1992,UKD31,0
EP20060779097,0.0025,0,2006,UKI12,0
EP19920915853,0.0004,1,1992,UKE41,0
EP20060816015,0.001,0,2006,UKJ33,0
EP20060795569,0.0031,0,2006,UKJ13,0
EP20060765238,0.0059,0,2006,UKI12,0
EP20000929741,0.0391,4,2000,UKJ42,0
EP20060820644,0.0005,0,2006,UKK12,0
EP20000947848,0.0457,3,2000,UKF14,0
EP20060755652,0.0028,0,2006,GBZZZ,0
EP20050764008,0.0017,1,2005,UKJ23,0
EP20060821532,0.0006,0,2006,UKJ23,0
EP19970932904,0.0001,2,1997,UKE22,0
EP20060791540,0.0037,0,2006,UKH33,0
EP19940925375,0.0375,1,1994,UKH33,0
EP20060826412,0.0049,0,2006,UKH12,0
EP20030761680,0.0001,2,2003,UKM37,0
EP20060808521,0.0004,0,2006,UKJ32,0
EP20000958900,0.0014,1,2000,UKH14,0
EP20060780275,0.0175,0,2006,UKC22,0
EP19900912000,0.0003,1,1990,UKK23,0
EP20060744128,0.0023,2,2006,UKM50,0
EP20060764972,0.0166,0,2006,UKH12,0
EP20060744301,0.0184,0,2006,UKH12,0
EP20060808458,0.0004,0,2006,UKG36,0
EP19990934885,0.0778,1,1999,UKD62,0
EP19980936541,0.0017,1,1998,UKF22,0
EP20060744304,0.0018,0,2006,UKF30,0
EP20060755564,0.0001,0,2006,UKD43,0
EP20040768148,0.0004,1,2004,UKE11,0
EP20060839223,0.0009,0,2006,UKJ23,0
EP20060808752,0.0111,0,2006,UKH12,0
EP20010969970,0.0002,1,2001,UKF21,0
EP20060776064,0.0028,0,2006,UKG13,0
EP20060754573,0.009,0,2006,UKI23,0
EP20000942273,0.0012,1,2000,UKJ14,0
EP20060754627,0.0002,0,2006,UKG13,0
EP20020732968,0.0042,1,2002,UKD32,0
EP20060764983,0.0096,0,2006,UKI12,0
EP20060764923,0.0017,0,2006,UKK11,0
EP19930924706,0.0003,1,1993,UKF15,0
EP20060777302,0.0014,2,2006,UKH12,0
EP20060779124,0.0151,0,2006,UKD62,0
EP20030760614,0.001,1,2003,UKJ14,0
EP20060777573,0.0031,0,2006,UKI11,0
EP20030761673,0.0131,2,2003,UKD62,0
EP20060808569,0.0082,0,2006,UKJ33,0
EP20060808554,0.0033,1,2006,UKE31,0
EP20060765627,0.015,0,2006,UKJ42,0
EP20060755645,0.0362,0,2006,UKJ42,0
EP20020745683,0.001,1,2002,UKJ23,0
EP20060829737,0.0027,0,2006,UKD74,0
EP20000940599,0.0007,2,2000,UKD31,0
EP20060837575,0.0005,0,2006,UKF22,0
EP20060820377,0.0005,0,2006,UKL18,0
EP20060744298,0.0015,1,2006,UKE12,0
EP20060755679,0.0013,0,2006,UKK13,0
EP20060777487,0.0026,0,2006,UKG24,0
EP20000991878,0.0011,1,2000,IM000,0
EP20060755618,0.0039,0,2006,UKL12,0
EP19840902529,0.0014,1,1984,UKF16,0
EP19990934889,0.0039,1,1999,UKD63,0
EP20060744373,0.0005,0,2006,UKM25,0
EP20040740386,0.0117,1,2004,UKJ33,0
EP20060755685,0.0164,0,2006,UKI12,0
EP20050755135,0.0026,1,2005,UKJ42,0
EP20060786114,0.0023,0,2006,UKF22,0
EP20030738310,0.0133,1,2003,UKM21,1
EP20060808709,0.0008,0,2006,UKI12,0
EP19990936796,0.0029,1,1999,UKJ23,0
EP20060786443,0.0006,0,2006,UKI22,0
EP20040736318,0.0008,4,2004,UKH33,0
EP20060755705,0.0231,0,2006,UKH12,0
EP20060764962,0.0007,0,2006,UKM21,0
EP20060779093,0.0018,1,2006,UKI12,0
EP20060755668,0.0013,1,2006,UKD62,0
EP20060744292,0.0036,0,2006,UKH33,0
EP20040768882,0.0072,1,2004,UKJ42,0
EP20060848821,0.0017,0,2006,UKK11,0
EP20040768102,0.0223,1,2004,UKJ42,0
EP20060809722,0.0002,0,2006,UKJ23,0
EP20040743095,0.0005,1,2004,UKJ23,0
EP20060808441,0.0019,0,2006,UKI11,0
EP20060827707,0.0077,0,2006,UKI22,0
EP20060764949,0.0012,0,2006,UKM25,0
EP20000973056,0.0012,1,2000,UKG12,0
EP20060792908,0.0001,0,2006,UKJ13,0
EP19970912319,0.0007,1,1997,UKH33,0
EP20060755731,0.0033,0,2006,UKF21,0
EP20020751399,0.0312,1,2002,UKI11,1
EP20060779188,0.0019,0,2006,UKJ14,0
EP20050759783,0.0092,1,2005,UKM25,1
EP20060843786,0.0008,0,2006,UKL14,0
EP20040769021,0.0007,1,2004,UKH13,0
EP20060765119,0.0072,0,2006,UKH12,0
EP20060765120,0.0024,1,2006,UKH13,0
EP20060755701,0.018,0,2006,UKD62,0
EP20040743026,0.0006,1,2004,UKD43,0
EP20060820394,0.0055,2,2006,UKD71,0
EP19940924957,0.0004,1,1994,UKH14,0
EP20060755670,0.0147,3,2006,UKI11,1
EP20050778390,0.0052,2,2005,UKH23,0
EP20060755628,0.0003,0,2006,UKG32,0
EP19960939219,0.0002,1,1996,UKM50,0
EP20060764986,0.0013,0,2006,UKH13,0
EP20060819250,0.0419,1,2006,UKJ14,0
EP20060764892,0.0016,0,2006,UKG24,0
EP20000985661,0.0015,1,2000,UKE22,0
EP20060808561,0.0033,0,2006,UKJ22,0
EP20040798590,0.0016,1,2004,UKD43,0
EP20060820523,0.0022,0,2006,UKG13,0
EP20060808673,0.0011,1,2006,UKK12,0
EP20060794959,0.0012,0,2006,UKG12,0
EP20000947470,0.034,1,2000,UKC22,0
EP20060820553,0.0019,0,2006,UKF15,0
EP19960930257,0.0006,2,1996,UKM34,0
EP19980940442,0.0042,1,1998,UKD43,0
EP20060774136,0.001,0,2006,GBZZZ,0
EP19970930662,0.0286,1,1997,UKD62,1
EP20070766191,0.0017,0,2007,UKG31,0
EP20050801542,0.0028,1,2005,UKJ33,0
EP20070824940,0.0233,0,2007,UKG12,0
EP20050767600,0.0007,1,2005,UKK15,0
EP20070824214,0.0003,0,2007,UKC23,0
EP20070823964,0.0008,1,2007,UKF13,0
EP20070824162,0.0011,0,2007,UKH12,0
EP20020772553,0.0052,1,2002,UKK11,0
EP20070824635,0.0011,0,2007,UKM37,0
EP20020738169,0.0051,1,2002,UKJ33,0
EP20070704902,0.0003,0,2007,UKE44,0
EP20070700383,0.0189,1,2007,UKM21,1
EP20070822349,0.0091,0,2007,UKJ33,0
EP20040796831,0.0006,1,2004,UKJ33,0
EP20070766233,0.006,0,2007,UKH12,0
EP20050782787,0.0028,1,2005,UKJ23,0
EP20070824286,0.0031,0,2007,UKM34,0
EP20070820075,0.0013,0,2007,UKK12,0
EP20030748350,0.004,1,2003,UKJ31,0
EP20070822603,0.0006,0,2007,UKI12,0
EP19990962443,0.0129,2,1999,UKJ13,0
EP20070819792,0.0003,0,2007,UKI12,0
EP20020755133,0.003,3,2002,UKJ14,0
EP20070712668,0.0039,0,2007,UKJ33,0
EP19960914378,0.0136,1,1996,UKJ21,0
EP20070848705,0.0359,0,2007,UKJ32,0
EP20070732768,0.0014,0,2007,UKG24,0
EP19970910565,0.0007,1,1997,UKH23,0
EP20070789343,0.0015,0,2007,UKH12,0
EP19960932685,0.002,1,1996,UKF22,0
EP20070733417,0.0005,0,2007,UKF11,0
EP20060744357,0.0138,2,2006,UKJ14,0
EP20070824303,0.0216,0,2007,UKD62,0
EP20050784736,0.0007,1,2005,UKJ42,0
EP20070733406,0.0017,0,2007,UKH12,0
EP20070840082,0.0012,0,2007,UKI11,0
EP20050826728,0.0034,1,2005,UKJ23,0
EP20070857939,0.0018,0,2007,UKJ14,0
EP19830903809,0.0038,1,1983,UKD74,0
EP20070733290,0.0018,0,2007,UKJ11,0
EP19940902906,0.0007,1,1993,UKK13,0
EP20070824518,0.0016,1,2007,GBZZZ,0
EP20070733776,0.0021,0,2007,UKH24,0
EP20010946707,0.002,3,2001,UKJ23,0
EP20070848397,0.0017,0,2007,UKD12,0
EP20010958240,0.0018,1,2001,UKH33,0
EP20070766430,0.0011,0,2007,UKH12,0
EP20040768909,0.0019,1,2004,UKI11,0
EP20070824934,0.0018,0,2007,UKJ32,0
EP19970925803,0.0004,1,1997,UKF30,0
EP20070765676,0.0007,0,2007,UKH24,0
EP20000940592,0.0016,1,2000,UKF24,0
EP20070766520,0.0002,0,2007,GBZZZ,0
EP20050801721,0.0009,1,2005,UKK12,0
EP20070824530,0.0038,0,2007,UKH25,0
EP19990926921,0.0156,1,1999,UKJ13,0
EP20070871611,0.001,0,2007,UKH12,0
EP20070766155,0.0003,1,2007,UKG12,0
EP20070733698,0.0004,1,2007,UKJ24,0
EP20070805062,0.0091,0,2007,UKC22,0
EP20050784757,0.0056,1,2005,UKG24,0
EP20070804381,0.0021,0,2007,UKJ24,0
EP19940918469,0.0008,2,1994,UKG33,0
EP20070824197,0.0003,0,2007,UKI23,0
EP20070719133,0.0037,0,2007,UKJ13,0
EP20000940670,0.0709,2,2000,UKJ11,0
EP20070820104,0.0021,0,2007,UKF22,0
EP20040787220,0.0056,1,2004,UKK11,0
EP20070824429,0.0012,0,2007,UKF13,0
EP20010949786,0.0105,1,2001,UKG12,0
EP20070766205,0.0084,0,2007,UKH12,0
EP20070732573,0.0009,2,2007,UKM22,0
EP20070703091,0.0197,0,2007,UKK30,0
EP20010949785,0.0008,1,2001,UKI23,0
EP20070824315,0.0005,0,2007,UKL18,0
EP20030735826,0.0004,3,2003,UKJ13,0
EP20070824312,0.0018,0,2007,UKF12,0
EP20070733778,0.0037,0,2007,UKE42,0
EP20050757730,0.0014,1,2005,IM000,0
EP19970929413,0.0008,1,1997,UKI12,0
EP20070762581,0.0008,0,2007,UKN03,0
EP20070700363,0.0002,0,2007,UKI11,0
EP20070787223,0.0212,0,2007,UKH33,0
EP20050758982,0.0002,1,2005,UKI22,0
EP20070766144,0.0008,0,2007,UKH12,0
EP20070824400,0.0024,0,2007,UKJ24,0
EP20070824678,0.0001,0,2007,UKH12,0
EP20070824323,0.0078,0,2007,UKH12,0
EP19950914441,0.0128,1,1995,UKH24,0
EP20070766136,0.0001,0,2007,UKK22,0
EP20050757414,0.0008,1,2005,UKI23,0
EP20070853087,0.0136,0,2007,UKJ11,0
EP20040743091,0.0075,3,2004,UKI22,0
EP20070733407,0.0007,0,2007,UKL14,0
EP20000969566,0.0074,1,2000,UKH12,0
EP20070821877,0.0112,2,2007,UKH12,1
EP20010960882,0.0004,1,2001,UKH33,0
EP20070861468,0.0347,0,2007,UKJ24,0
EP20070766201,0.008,0,2007,UKE22,0
EP20030787945,0.0003,1,2003,UKJ23,0
EP20070824849,0.0014,0,2007,UKJ32,0
EP19950923448,0.0004,1,1995,UKI23,0
EP20070819894,0.0122,0,2007,UKH33,0
EP20010951789,0.0004,1,2001,UKD43,0
EP20070786731,0.0023,0,2007,UKH12,0
EP20070750423,0.0027,0,2007,UKL14,0
EP19830903100,0.0001,1,1983,UKE31,0
EP20070824433,0.0007,0,2007,GBZZZ,0
EP20040743053,0.0355,1,2004,UKD62,0
EP20070857027,0.0285,0,2007,UKH33,0
EP20070822305,0.0011,5,2007,UKE41,0
EP20040798623,0.0023,7,2004,UKI12,1
EP20070733491,0.0007,0,2007,UKJ14,0
EP20040768809,0.001,1,2004,UKI12,0
EP20070720058,0.0017,0,2007,UKJ42,0
EP19950941228,0.0045,1,1995,UKJ23,0
EP20070824601,0.0001,0,2007,UKH13,0
EP20050784069,0.0009,1,2005,UKJ13,0
EP20070846573,0.0014,0,2007,UKI11,0
EP20040768371,0.0003,1,2004,UKH14,0
EP20070862289,0.0029,0,2007,UKI12,0
EP19970943997,0.0004,1,1997,UKI12,0
EP20070822430,0.0094,0,2007,UKD63,0
EP20000971557,0.0407,1,2000,UKH23,1
EP20070873347,0.0004,0,2007,UKE44,0
EP20080806764,0.0021,1,2008,UKH12,0
EP20070824896,0.0014,1,2007,UKK11,0
EP20070847521,0.0015,0,2007,UKJ33,0
EP20050751796,0.0006,1,2005,UKD43,0
EP20070729372,0.0054,0,2007,UKJ33,0
EP20070848392,0.0005,0,2007,UKM21,0
EP20040743798,0.0032,1,2004,UKH12,0
EP20070824158,0.0063,0,2007,UKH14,0
EP20050772022,0.0263,1,2005,UKJ14,0
EP20070733500,0.002,0,2007,UKD31,0
EP20040798487,0.0002,1,2004,UKF22,0
EP20070824866,0.0104,0,2007,UKI11,0
EP20070824317,0.0004,2,2007,UKL22,0
EP19960931890,0.0014,1,1996,UKG12,0
EP20070789772,0.0023,1,2007,UKJ23,0
EP19940918938,0.0002,1,1994,UKJ22,0
EP20070733404,0.0093,0,2007,UKJ14,0
EP20070733494,0.0018,0,2007,UKM21,0
EP19980917385,0.0001,2,1998,UKK22,0
EP20070819530,0.0016,0,2007,UKG13,0
EP20070824525,0.0009,1,2007,UKJ33,0
EP20070848548,0.0003,0,2007,UKF16,0
EP20000942291,0.0058,1,2000,UKH33,0
EP20050813543,0.0008,1,2005,UKJ33,0
EP20070857622,0.002,0,2007,UKC21,0
EP20060765135,0.0009,1,2006,UKJ33,0
EP20070765174,0.015,1,2007,UKJ24,0
EP20020774168,0.0367,1,2002,UKH23,1
EP20070733380,0.0044,1,2007,UKJ11,0
EP20070733379,0.0023,1,2007,UKM22,0
EP20070821555,0.0049,0,2007,UKF22,0
EP19980938801,0.0029,1,1998,UKF22,0
EP20070810321,0.0003,0,2007,UKJ13,0
EP20000985660,0.1292,1,2000,UKI11,1
EP20070825205,0.003,0,2007,UKH23,0
EP20070825453,0.0006,0,2007,UKJ42,0
EP20030771180,0.0004,2,2003,UKD43,0
EP20070704945,0.0036,0,2007,UKJ24,0
EP20070726173,0.0128,0,2007,UKJ24,0
EP20070764923,0.0036,0,2007,UKG13,0
EP20040791587,0.0122,1,2004,UKE42,0
EP20070846572,0.0008,0,2007,UKN04,0
EP20070766438,0.0113,0,2007,UKH33,0
EP20030788973,0.0008,1,2003,UKJ11,0
EP20070733354,0.0005,1,2007,UKC21,0
EP20040743225,0.0045,1,2004,UKH12,0
EP20070733362,0.0006,0,2007,UKJ33,0
EP19950930659,0.0318,1,1995,UKM25,0
EP20070824370,0.0003,1,2007,UKI11,0
EP20030732919,0.0011,1,2003,UKJ23,0
EP20070848452,0.0019,0,2007,UKC14,0
EP19970939051,0.0032,1,1997,UKG33,0
EP20070765638,0.0247,0,2007,UKH12,0
EP20050775398,0.0019,1,2005,UKC23,0
EP20070848559,0.0401,0,2007,UKH12,0
EP20060755697,0.0005,1,2006,UKJ33,0
EP20070824804,0.0003,0,2007,UKJ14,0
EP20070824497,0.0111,0,2007,UKI12,0
EP20070824386,0.0047,0,2007,UKD62,0
EP20020751342,0.0089,1,2002,UKJ22,0
EP20070733515,0.0017,0,2007,UKM27,0
EP20040742949,0.0008,2,2004,UKJ14,0
EP20070732783,0.0003,0,2007,UKJ12,0
EP19960918765,0.0003,1,1996,UKL14,0
EP20070733374,0.0181,0,2007,UKD62,0
EP20070824921,0.0002,0,2007,UKH14,0
EP20070870667,0.0014,1,2007,UKJ33,0
EP20050786353,0.0021,2,2005,UKK12,1
EP20070733383,0.0018,0,2007,UKC14,0
EP19980952869,0.0012,1,1998,UKF24,0
EP20070824305,0.0006,0,2007,UKJ14,0
EP20050808110,0.0006,1,2005,UKK12,0
EP20070733396,0.0035,0,2007,UKJ33,0
EP20070733351,0.0016,0,2007,UKJ33,0
EP20070824329,0.0019,0,2007,UKG13,0
EP20070824870,0.003,2,2007,UKH33,0
EP20070861503,0.0007,0,2007,UKD63,0
EP20070733449,0.0028,0,2007,UKE32,0
EP19990928078,0.0068,1,1999,UKH12,0
EP20070824592,0.0017,0,2007,UKH25,0
EP20040778528,0.0075,1,2004,UKI22,0
EP20070766142,0.0026,0,2007,UKG12,0
EP19950923511,0.0016,1,1995,UKJ14,0
EP20070849107,0.0022,0,2007,UKJ23,0
EP20050801584,0.0024,1,2005,UKF24,0
EP20070824275,0.0059,0,2007,UKJ11,0
EP19950922643,0.0042,1,1995,UKJ22,0
EP20070819071,0.0014,0,2007,UKI23,0
EP20020743377,0.1039,1,2002,UKD62,0
EP20070766732,0.0016,0,2007,UKJ23,0
EP20050826420,0.001,1,2005,UKH12,0
EP20070824281,0.0035,0,2007,UKE42,0
EP20070824425,0.0076,0,2007,UKM22,0
EP20040768370,0.0003,1,2004,UKJ33,0
EP20070733427,0.0024,3,2007,UKJ24,0
EP20070733425,0.0002,2,2007,UKJ33,0
EP20070804008,0.0006,0,2007,UKH13,0
EP20070766149,0.0044,1,2007,UKM25,0
EP20060744180,0.001,1,2006,UKD31,0
EP20070733403,0.0025,0,2007,UKH14,0
EP20050768056,0.0051,1,2005,UKJ32,0
EP20070848390,0.003,1,2007,UKM50,0
EP20030738289,0.007,1,2003,UKE11,0
EP20070843226,0.0007,0,2007,UKE13,0
EP19900913730,0.0135,3,1990,UKH14,0
EP20070822387,0.0256,0,2007,UKH33,0
EP20070704976,0.004,0,2007,UKG13,0
EP19970931963,0.0096,1,1997,UKH14,0
EP20070705338,0.0002,1,2007,UKD63,0
EP20070766579,0.0024,0,2007,UKJ33,0
EP20070822828,0.019,0,2007,UKJ23,0
EP20070824864,0.0033,0,2007,UKE41,0
EP19990941766,0.0535,1,1999,UKJ13,0
EP20070733807,0.0054,0,2007,UKD31,0
EP20070766750,0.0007,0,2007,UKJ23,0
EP20050761331,0.0013,1,2005,UKH33,0
EP20070870408,0.001,0,2007,UKJ23,0
EP20060808639,0.0002,1,2006,UKJ23,0
EP20070842735,0.0027,0,2007,UKK15,0
EP20010967567,0.0087,1,2001,UKJ22,0
EP20070733387,0.0008,0,2007,UKJ12,0
EP20050772038,0.0011,1,2005,UKE41,0
EP20070733305,0.0022,0,2007,UKK43,0
EP20070867527,0.0019,0,2007,UKI11,0
EP20070824202,0.0004,0,2007,UKJ14,0
EP20050761619,0.0015,1,2005,GBZZZ,0
EP20070766327,0.0017,0,2007,UKL17,0
EP20060744247,0.0033,1,2006,UKF16,0
EP20070804013,0.0027,0,2007,UKJ11,0
EP19990940347,0.0016,1,1999,UKK11,0
EP20040744046,0.0055,1,2004,UKJ23,0
EP20070824535,0.0265,0,2007,UKM34,0
EP20080807976,0.0101,0,2008,UKJ23,0
EP20080806723,0.0077,0,2008,UKD31,0
EP20080839518,0.0215,0,2008,UKM21,0
EP20080806325,0.0033,0,2008,UKH14,0
EP19930914893,0.0329,1,1993,UKE22,1
EP20080807981,0.0002,0,2008,UKJ23,0
EP20080762461,0.0009,0,2008,UKL21,0
EP20080806613,0.0004,0,2008,UKE41,0
EP20080833070,0.0009,0,2008,UKM22,0
EP20080807978,0.0007,0,2008,UKJ23,0
EP20080762520,0.0093,0,2008,UKL18,0
EP19910901319,0.0027,1,1990,UKI23,0
EP20080806596,0.0024,2,2008,UKC14,0
EP19890900619,0.0004,1,1988,GBZZZ,0
EP20080776161,0.0157,0,2008,UKD62,0
EP20040768166,0.0014,1,2004,UKH12,0
EP20080762450,0.0002,0,2008,UKJ14,0
EP19960919960,0.0002,2,1996,UKJ42,0
EP20080774342,0.0003,2,2008,UKK12,0
EP20080775794,0.0005,1,2008,UKH12,0
EP19910913247,0.0001,1,1991,UKJ13,0
EP20080849080,0.0016,0,2008,UKJ42,0
EP20010958231,0.0007,1,2001,UKK14,0
EP20080776496,0.0072,0,2008,UKJ23,0
EP20080806597,0.0011,0,2008,UKM22,0
EP20080806292,0.0005,0,2008,UKF16,0
EP20000943940,0.0216,1,2000,UKH24,0
EP20080784557,0.0051,0,2008,UKJ11,0
EP20060777557,0.004,1,2006,UKI12,0
EP20080806757,0.0009,0,2008,UKE22,0
EP20080851460,0.0041,0,2008,UKK12,0
EP20050775078,0.0001,1,2005,UKJ13,0
EP20080762465,0.0011,0,2008,UKL18,0
EP20070804007,0.0011,2,2007,UKG12,0
EP20080846792,0.0009,0,2008,UKM50,0
EP20080845436,0.0016,1,2008,UKH12,0
EP20030753800,0.0034,2,2003,UKM25,0
EP20080875474,0.0014,0,2008,UKJ33,0
EP20060820632,0.0004,1,2006,UKI21,0
EP20080848987,0.0093,0,2008,UKK15,0
EP20070848538,0.0101,1,2007,UKI23,1
EP20080838625,0.0147,0,2008,UKJ24,0
EP19990947685,0.0007,2,1999,UKH12,0
EP20080839200,0.0051,0,2008,UKI11,0
EP20080840306,0.0085,0,2008,UKH23,0
EP20080788781,0.0029,0,2008,UKI11,0
EP20080845438,0.0009,0,2008,UKM50,0
EP20020745637,0.0007,6,2002,UKK15,0
EP20080840002,0.0069,0,2008,UKJ23,0
EP19950936018,0.0004,1,1995,UKH33,0
EP20080877882,0.0085,0,2008,UKJ11,0
EP20080775783,0.001,0,2008,UKM34,0
EP19990929599,0.0081,1,1999,UKI22,0
EP20080776497,0.0019,0,2008,UKJ23,0
EP20010992592,0.0064,6,2001,UKH23,0
EP20080776502,0.0028,0,2008,UKJ23,0
EP20030778590,0.0067,1,2003,UKI23,0
EP20080842392,0.0028,0,2008,UKG31,0
EP20080840382,0.0011,0,2008,UKI11,0
EP20020749029,0.004,2,2002,UKG12,0
EP20080806502,0.0074,0,2008,UKG31,0
EP20040768071,0.0001,1,2004,UKJ23,0
EP20080762380,0.0024,0,2008,UKF11,0
EP19990934870,0.0007,1,1999,UKC22,0
EP20080842522,0.0014,0,2008,UKH12,0
EP19980950223,0.0005,1,1998,UKM50,0
EP20080839613,0.0025,0,2008,UKM25,0
EP20080775831,0.0166,0,2008,UKM25,0
EP19860904980,0.0037,1,1986,UKN02,0
EP20080805266,0.0297,0,2008,UKH23,0
EP19990939520,0.0012,1,1999,UKJ14,0
EP20080852609,0.0013,0,2008,UKJ13,0
EP20060820485,0.0007,2,2006,UKN02,0
EP20080852655,0.0016,0,2008,UKF22,0
EP19920922642,0.0003,1,1992,UKK12,0
EP20080781250,0.0007,0,2008,UKI11,0
EP20080854287,0.0099,0,2008,UKD63,0
EP20050752508,0.0013,1,2005,UKJ34,0
EP20080838663,0.0021,0,2008,UKI11,0
EP20080762427,0.0282,0,2008,UKM50,0
EP20080750703,0.0029,0,2008,UKF16,0
EP20080806607,0.0032,0,2008,UKJ33,0
EP19980932336,0.0051,1,1998,UKL18,0
EP20080762483,0.0008,0,2008,UKK23,0
EP20080762501,0.004,0,2008,UKJ23,0
EP20080857100,0.0014,0,2008,UKF25,0
EP20070824291,0.0007,1,2007,UKD32,0
EP20080851542,0.0004,0,2008,UKJ33,0
EP20060792124,0.0043,1,2006,UKD74,0
EP20080806622,0.001,0,2008,UKE31,0
EP20080852415,0.0027,0,2008,UKJ11,0
EP20030753775,0.0005,1,2003,UKH25,0
EP20080762463,0.0009,1,2008,UKJ14,0
EP20060755662,0.0045,1,2006,UKI23,0
EP20080774559,0.0025,0,2008,UKG13,0
EP20020745592,0.044,1,2002,UKH23,0
EP20080844810,0.001,0,2008,UKJ14,0
EP20050815525,0.0005,1,2005,UKH12,0
EP20080763357,0.0011,0,2008,UKF25,0
EP19950940350,0.0109,1,1995,UKH14,0
EP20080775907,0.0093,0,2008,UKF22,0
EP20080851844,0.0116,0,2008,UKH12,0
EP20060809557,0.0019,1,2006,UKJ23,0
EP20080780873,0.0012,0,2008,UKK15,0
EP19990926643,0.0007,2,1999,UKF25,0
EP20080853543,0.0099,0,2008,UKH23,0
EP20040798438,0.0037,1,2004,UKF13,0
EP20080839807,0.0113,0,2008,UKD74,0
EP20080776178,0.0001,0,2008,UKF30,0
EP19840902930,0.0002,1,1984,UKE45,0
EP20080839128,0.0257,0,2008,UKD62,0
EP19900901860,0.0005,1,1990,UKE21,0
EP20080762445,0.0001,0,2008,UKI11,0
EP19810902275,0.0002,1,1981,UKE22,0
EP20080841009,0.0005,0,2008,UKC21,0
EP20080851162,0.0222,0,2008,UKK14,0
EP20080788542,0.0014,0,2008,UKH12,0
EP20080843099,0.0015,0,2008,UKG39,0
EP20070858795,0.0002,1,2007,UKD62,0
EP20080772318,0.0023,0,2008,GBZZZ,0
EP20060744370,0.0012,1,2006,UKH23,0
EP20080804108,0.0153,0,2008,UKH24,0
EP19930916095,0.0033,1,1993,UKI12,0
EP20080806606,0.0012,0,2008,UKJ11,0
EP20080875318,0.0142,0,2008,UKH23,0
