id,diversity,citations,year,region,is_Biotech
EP19860904290,0.0043,1,1986,UKF30,0
EP19890909598,0.0008,3,1989,UKF24,0
EP19930920970,0.01,1,1993,UKI23,0
EP19970930677,0.0077,2,1997,UKF22,0
EP19940930268,0.0016,1,1994,UKI11,0
EP19970929374,0.0041,2,1997,UKM37,0
EP19910911832,0.0003,1,1991,UKI12,0
EP19940922959,0.0013,1,1994,UKK15,0
EP19950940911,0.0231,1,1995,UKK12,1
EP19950927882,0.0008,2,1995,UKH14,0
EP19910913600,0.0032,5,1991,UKD11,0
EP19970931925,0.0112,1,1997,UKI11,1
EP19950900869,0.0009,1,1994,UKJ33,0
EP19950921916,0.0027,2,1995,UKJ33,0
EP19970929399,0.0094,1,1997,UKG12,0
EP19910911846,0.0004,3,1991,UKH33,0
EP19950904600,0.0002,1,1994,UKH33,0
EP19940918443,0.0084,2,1994,UKI21,0
EP19970909448,0.0005,3,1997,UKI22,0
EP19940919748,0.0002,1,1994,UKK11,0
EP19950902848,0.001,1,1994,UKK30,0
EP19970929434,0.0002,1,1997,UKD43,0
EP19960920987,0.0004,2,1996,UKG24,0
EP19970931939,0.0007,1,1997,UKK11,0
EP19940919764,0.0145,2,1994,UKG23,0
EP19950927846,0.0085,1,1995,UKM38,0
EP19940918465,0.0005,1,1994,GBZZZ,0
EP19990905145,0.0085,3,1999,UKJ23,0
EP19920908825,0.0004,2,1992,UKH32,0
EP19980936494,0.0469,1,1998,UKD62,0
EP19940927716,0.0139,1,1994,UKJ11,1
EP19950941801,0.0008,1,1995,UKM35,0
EP19960922135,0.0003,3,1996,UKM66,0
EP19980932282,0.0013,1,1998,UKE42,0
EP19960931915,0.0006,1,1996,UKD41,0
EP19980930922,0.0001,1,1998,GBZZZ,0
EP19960924978,0.009,1,1996,UKH14,0
EP19960933514,0.0115,1,1996,UKH14,0
EP19980932312,0.0018,2,1998,UKJ23,0
EP19950923485,0.0078,1,1995,UKJ14,1
EP19970939098,0.0068,2,1997,UKH12,1
EP19960937422,0.0019,3,1996,UKK14,0
EP19950923442,0.0029,1,1995,UKI23,0
EP19960917584,0.0742,2,1996,UKH33,1
EP19900916779,0.0008,1,1990,UKM35,0
EP19960925922,0.0005,1,1996,UKJ33,0
EP19920912377,0.0016,2,1992,UKI12,0
EP19980932428,0.0016,5,1998,UKI21,0
EP19910913388,0.0032,1,1991,UKF11,0
EP19930914880,0.0001,1,1993,UKI11,0
EP19920918005,0.0369,1,1992,UKC14,1
EP19940922346,0.0009,4,1994,UKE12,0
EP19900911809,0.0018,1,1990,UKH12,0
EP19940917747,0.0003,1,1994,UKJ24,0
EP19950922642,0.0005,1,1995,UKL21,0
EP19950924432,0.0005,1,1995,UKH23,0
EP19980936489,0.0014,1,1998,UKJ14,0
EP19940921742,0.0003,1,1994,UKG38,0
EP19980935109,0.0031,1,1998,UKH12,0
EP19930916059,0.0034,2,1993,UKC11,1
EP19960922130,0.0012,2,1996,UKJ14,0
EP19840902602,0.0006,1,1984,UKJ33,0
EP19980954586,0.0002,2,1998,UKH14,0
EP19940924963,0.0023,1,1994,UKI23,0
EP19920916631,0.0015,1,1992,UKH12,0
EP19940919781,0.0007,1,1994,UKI11,0
EP19910919377,0.0039,1,1991,GBZZZ,0
EP19940918462,0.0004,1,1994,UKM37,0
EP19980937666,0.0103,1,1998,UKK13,1
EP19940926300,0.0008,1,1994,UKK23,0
EP19940918929,0.0529,2,1994,UKI23,1
EP19930923637,0.0077,1,1993,UKE11,0
EP19980935113,0.0012,1,1998,UKD62,0
EP19930917930,0.0007,1,1993,UKH14,0
EP19950936039,0.0094,1,1995,UKD12,0
EP19940924921,0.0286,1,1994,UKJ13,0
EP19980932333,0.0008,1,1998,UKI12,0
EP19950925939,0.0022,1,1995,UKI11,0
EP19960920966,0.004,1,1996,UKI22,1
EP19970933754,0.0015,2,1997,UKD31,0
EP19840903190,0.0005,1,1984,UKI23,0
EP19950921056,0.0003,2,1995,UKG12,0
EP19950928575,0.0176,1,1995,UKH12,1
EP19960927126,0.0001,6,1996,UKC14,0
EP19950928571,0.0036,1,1995,UKL14,0
EP19960918755,0.0028,5,1996,UKH12,0
EP19980933761,0.0008,1,1998,UKL23,0
EP19960920921,0.0034,1,1996,UKE22,1
EP19920914338,0.004,1,1992,UKJ14,0
EP19980932417,0.0391,1,1998,UKH12,1
EP19950922602,0.005,2,1995,UKE45,0
EP19930921041,0.0027,1,1993,UKK13,0
EP19950919609,0.003,3,1995,UKJ21,0
EP19950934705,0.0023,1,1995,UKJ33,0
EP19920919133,0.0006,1,1992,UKJ11,0
EP19950923515,0.0004,1,1995,UKK13,0
EP19980933651,0.0069,4,1998,UKJ42,0
EP19940924371,0.0003,2,1994,UKF22,0
EP19960926478,0.0007,1,1996,UKL18,0
EP19860906386,0.0038,1,1986,UKN02,1
EP19950924437,0.0518,2,1995,UKH24,1
EP19950930610,0.0132,1,1995,UKH14,0
EP19860904275,0.0018,1,1986,UKG22,0
EP19970933661,0.0544,6,1997,UKH23,0
EP19970951492,0.0013,1,1997,UKK13,0
EP19960931895,0.0581,1,1996,UKD31,1
EP19910911771,0.0054,2,1991,UKH12,0
EP19970919146,0.003,1,1997,UKD73,0
EP19970932942,0.0351,1,1997,UKJ11,0
EP19980930866,0.0115,1,1998,UKK23,0
EP19910913647,0.0008,2,1991,UKG24,0
EP19980932360,0.0045,1,1998,UKJ23,0
EP19950925794,0.0086,1,1995,UKL24,0
EP19920913727,0.0026,2,1992,UKJ24,0
EP19960920953,0.0317,2,1996,UKH14,1
EP19960929440,0.001,2,1996,UKJ33,0
EP19960935098,0.0015,1,1996,UKJ11,0
EP19950927037,0.0022,1,1995,UKG32,0
EP19950938525,0.0016,1,1995,UKJ11,0
EP19900909471,0.0049,1,1990,UKI22,0
EP19960935074,0.0008,1,1996,UKD31,0
EP19900914249,0.005,1,1990,UKH12,1
EP19930913211,0.0007,2,1993,UKE13,0
EP19960920967,0.036,2,1996,UKJ14,0
EP19960920993,0.0001,1,1996,UKM23,0
EP19970942104,0.0011,1,1997,UKK14,0
EP19980935501,0.022,1,1998,UKJ11,0
EP19940928445,0.0007,2,1994,UKM25,0
EP19960927775,0.0025,1,1996,UKK22,0
EP19960924981,0.004,3,1996,UKJ13,0
EP19980933816,0.0238,1,1998,UKJ11,0
EP19900912544,0.0018,1,1990,UKJ23,0
EP19900916776,0.0013,1,1990,UKH12,0
EP19880905979,0.0016,1,1988,UKI11,0
EP19910913795,0.0038,1,1991,UKI23,0
EP19970931897,0.0052,1,1997,UKG12,0
EP19980930924,0.0042,3,1998,UKH14,0
EP19920915388,0.0004,1,1992,UKE41,0
EP19970932907,0.0042,2,1997,UKJ13,0
EP19960920938,0.0091,1,1996,UKH23,0
EP19920914059,0.0171,1,1992,UKJ14,1
EP19970934649,0.0007,2,1997,UKJ13,0
EP19970929421,0.0027,1,1997,UKJ11,0
EP19950900202,0.005,2,1994,UKL21,0
EP19990926660,0.0008,2,1999,UKE11,0
EP19960917598,0.0012,1,1996,UKK15,0
EP19920915755,0.0012,1,1992,UKG13,0
EP19990929555,0.0037,1,1999,UKK12,0
EP19930918039,0.0033,1,1993,UKL18,0
EP19970928361,0.0115,2,1997,UKJ13,0
EP19990957648,0.0029,1,1999,UKG12,0
EP19960929441,0.0017,1,1996,UKI11,0
EP19970930628,0.0006,1,1997,UKD31,0
EP19930915736,0.0367,2,1993,UKJ14,0
EP19940925533,0.0022,2,1994,UKJ24,0
EP19960937265,0.0025,1,1996,UKK14,0
EP19960939201,0.0004,1,1996,UKH12,0
EP19920924702,0.0063,1,1992,UKI23,0
EP19960925837,0.0344,1,1996,UKM34,0
EP19970930640,0.0076,3,1997,UKH14,0
EP19990934840,0.0023,1,1999,UKH12,0
EP19970943048,0.0005,2,1997,UKD74,1
EP19960925829,0.0034,1,1996,UKL14,0
EP19960922117,0.0075,1,1996,UKJ21,0
EP19930916117,0.0023,2,1993,UKJ13,0
EP19970932944,0.0007,1,1997,UKI23,0
EP19930914872,0.0008,1,1993,UKI11,0
EP19950923463,0.0047,1,1995,UKH14,0
EP19990928059,0.0026,2,1999,UKI11,0
EP19960944153,0.0323,1,1996,UKF22,0
EP19950922698,0.0039,1,1995,UKJ24,0
EP19990926669,0.0093,4,1999,UKK22,0
EP19950923460,0.0006,1,1995,UKG33,0
EP19930913438,0.0015,1,1993,UKJ33,0
EP19940906787,0.0006,1,1993,UKK12,0
EP19950922674,0.0025,2,1995,UKG23,0
EP19990928103,0.001,2,1999,UKE22,0
EP19920912519,0.0014,1,1992,UKI12,0
EP19990934876,0.0037,1,1999,UKI23,0
EP19960924096,0.0033,3,1996,UKC11,1
EP19890909592,0.0002,1,1989,UKM34,0
EP19990928098,0.0012,1,1999,UKJ42,0
EP19950934215,0.0017,1,1995,UKI22,0
EP19940926834,0.0003,1,1994,UKE42,0
EP19920914359,0.0006,3,1992,UKJ14,0
EP19960922576,0.0141,1,1996,UKJ11,0
EP19960920981,0.0005,1,1996,UKH12,0
EP19950923487,0.0005,1,1995,UKD43,0
EP19950935533,0.0124,2,1995,UKJ24,0
EP19980940424,0.0003,1,1998,UKI11,0
EP19940930273,0.0007,1,1994,UKE22,0
EP19950941800,0.0034,1,1995,UKD31,0
EP19990929522,0.014,1,1999,UKH12,0
EP19980942903,0.0036,1,1998,UKI21,0
EP19870904293,0.0001,1,1987,UKE21,0
EP19950925061,0.001,1,1995,UKH14,0
EP19980932361,0.0556,2,1998,UKH12,1
EP19980940398,0.0011,1,1998,UKK22,0
EP19990933384,0.0543,2,1999,UKF22,0
EP19940918871,0.0147,1,1994,UKI23,0
EP19920913502,0.0035,2,1992,UKE42,0
EP19970931966,0.0006,1,1997,UKG24,0
EP19990929592,0.0007,1,1999,UKH12,0
EP19950936009,0.0177,2,1995,UKE44,0
EP19940919745,0.0006,1,1994,UKJ42,0
EP19980934058,0.0001,2,1998,UKI11,0
EP19970947162,0.0034,1,1997,UKI23,1
EP19990936462,0.0051,1,1999,UKJ33,0
EP19970909438,0.0464,1,1997,UKJ14,1
EP19950929166,0.0046,1,1995,UKM25,0
EP19990958343,0.0038,2,1999,UKH12,0
EP19970947154,0.0049,1,1997,UKJ24,0
EP19970947789,0.0085,1,1997,UKI22,0
EP19980950221,0.0002,1,1998,UKJ33,0
EP19970943046,0.0003,1,1997,GBZZZ,1
EP19860904291,0.0002,1,1986,UKG22,0
EP19840902808,0.011,1,1984,UKH33,0
EP19960943253,0.0299,1,1996,UKI11,0
EP19970949045,0.0004,2,1997,UKK12,0
EP19940921724,0.0027,1,1994,UKK13,0
EP19960931886,0.0026,1,1996,UKG12,0
EP19960918787,0.0003,1,1996,UKJ33,0
EP19950941167,0.0009,1,1995,UKE44,0
EP19990928110,0.0083,2,1999,UKF13,1
EP19960917597,0.0021,1,1996,UKH23,0
EP19930914894,0.0056,2,1993,UKH33,0
EP19920921044,0.0001,1,1992,UKJ23,0
EP19980936499,0.0091,2,1998,UKH12,1
EP19910914003,0.0023,2,1991,UKK30,0
EP19950931303,0.0012,1,1995,UKI11,0
EP19940918475,0.0008,2,1994,UKF14,0
EP19900910822,0.0005,1,1990,UKD63,0
EP19980940467,0.0014,1,1998,UKJ24,1
EP19970931905,0.0007,1,1997,UKK14,0
EP19970936813,0.0004,1,1997,UKJ14,0
EP19950933524,0.0013,1,1995,UKM35,0
EP19970949035,0.0023,1,1997,UKH33,0
EP19970930626,0.0405,1,1997,UKH12,1
EP19970928357,0.0049,4,1997,UKH33,0
EP19960918769,0.0011,1,1996,UKH33,0
EP19940921708,0.0008,2,1994,UKH33,0
EP19940921707,0.0008,1,1994,UKH33,0
EP19970925185,0.0125,2,1997,UKD61,0
EP19970953721,0.0379,1,1997,UKH33,0
EP19930920971,0.0631,1,1993,UKI23,1
EP19950931297,0.0007,2,1995,UKD43,0
EP19990943138,0.0353,1,1999,UKJ23,1
EP19960933990,0.0036,1,1996,UKH33,0
EP19980950215,0.0007,1,1998,UKE22,0
EP19950936076,0.0092,1,1995,UKJ13,0
EP19930921031,0.0062,1,1993,UKD71,0
EP19960933524,0.0024,1,1996,UKH14,0
EP19940922942,0.0006,1,1994,UKJ14,0
EP19970929382,0.0015,1,1997,UKH33,0
EP19980944099,0.0004,1,1998,UKH12,0
EP19990933037,0.0156,1,1999,UKL12,1
EP19960926475,0.0012,1,1996,UKF24,0
EP19990929517,0.0001,1,1999,UKE21,0
EP19940931131,0.0003,1,1994,UKH23,0
EP19990929543,0.0011,1,1999,UKL21,0
EP19960927767,0.0015,1,1996,UKG12,0
EP19980930923,0.0043,1,1998,UKK15,0
EP19930913444,0.0012,3,1993,UKJ23,0
EP19970943064,0.0059,4,1997,UKJ11,0
EP19990949183,0.007,1,1999,UKF22,1
EP19990940288,0.0047,2,1999,UKL14,0
EP19970943976,0.0224,1,1997,UKG13,1
EP19940902069,0.0033,1,1993,UKH12,0
EP19950927875,0.0032,1,1995,UKI11,0
EP19930916040,0.0013,1,1993,UKK12,0
EP19950926462,0.0001,1,1995,UKG21,0
EP19960929222,0.0239,1,1996,UKJ42,0
EP19940922987,0.0008,1,1994,UKG33,0
EP19990934939,0.0116,1,1999,UKI23,0
EP19840902520,0.0019,1,1984,UKM33,0
EP19990929520,0.0037,1,1999,UKJ11,0
EP19970935666,0.1225,1,1997,UKH12,0
EP19970929414,0.0003,1,1997,UKD63,0
EP19960928515,0.0128,1,1996,UKE42,0
EP19990928138,0.0004,2,1999,UKJ23,0
EP19960939049,0.0105,2,1996,UKD74,0
EP19980955798,0.0158,2,1998,UKH14,0
EP19980954597,0.003,1,1998,UKH12,0
EP19970911356,0.0016,1,1997,UKK12,0
EP19900912298,0.0019,1,1990,UKD32,0
EP19940926320,0.0005,23,1994,UKD32,0
EP19960925915,0.0112,1,1996,UKJ14,1
EP19870903733,0.0364,1,1987,UKH33,0
EP19970947159,0.0055,1,1997,UKJ11,0
EP19970931952,0.0002,1,1997,UKK11,0
EP19970939073,0.0049,1,1997,UKJ22,0
EP19990949237,0.0016,1,1999,UKF22,0
EP19960925041,0.0005,1,1996,UKH23,0
EP19950932833,0.0009,1,1995,UKJ24,0
EP19990973353,0.004,2,1999,UKK13,0
EP19920913929,0.0016,2,1992,UKH33,0
EP19990946382,0.148,2,1999,UKJ42,0
EP19980946289,0.0091,1,1998,UKJ42,0
EP19910914017,0.0095,1,1991,UKH14,0
EP19840902717,0.0008,1,1984,UKJ12,0
EP19920923935,0.0001,1,1992,UKJ22,0
EP19950941325,0.0516,1,1995,GBZZZ,1
EP20000969702,0.0037,1,2000,UKK23,0
EP20000943853,0.0075,2,2000,UKF14,0
EP20000962679,0.0001,1,2000,UKJ23,0
EP19970939045,0.0032,2,1997,UKD62,0
EP20000940609,0.0021,8,2000,UKJ42,0
EP19940921759,0.0016,1,1994,UKI22,0
EP19950921925,0.0002,17,1995,UKJ13,0
EP19930913397,0.0013,17,1993,UKJ23,0
EP19960927028,0.0018,1,1996,UKI12,0
EP19910915144,0.0008,14,1991,UKE42,0
EP20000943819,0.0294,1,2000,UKF14,0
EP19990929512,0.001,1,1999,UKI23,0
EP19940901923,0.0319,1,1993,UKH12,0
EP19970944989,0.0027,1,1997,UKK12,0
EP19810901803,0.0022,1,1981,UKI23,0
EP20000940659,0.0008,3,2000,UKJ14,0
EP19970944976,0.0306,1,1997,UKM21,1
EP20000940644,0.0007,1,2000,UKK23,0
EP19990962810,0.0034,1,1999,UKM32,0
EP19920920870,0.0008,1,1992,UKM35,0
EP19990928129,0.1485,3,1999,UKM27,1
EP19980933769,0.0025,2,1998,UKJ11,0
EP19940923729,0.0008,1,1994,UKI11,0
EP19950929934,0.0009,1,1995,UKK43,0
EP19980932304,0.0017,2,1998,UKJ33,0
EP19950902906,0.0091,1,1994,UKI23,1
EP19960934999,0.0001,1,1996,UKE22,0
EP20000941946,0.0012,1,2000,UKI11,0
EP19940922341,0.0004,1,1994,UKI23,0
EP19930916121,0.0042,2,1993,UKJ13,0
EP20000940615,0.0178,1,2000,UKJ14,1
EP19990940294,0.055,3,1999,UKI11,1
EP19950932110,0.0069,1,1995,UKK13,0
EP19980930882,0.0014,4,1998,UKF21,0
EP19950936704,0.0017,1,1995,UKJ23,0
EP20000940660,0.008,1,2000,UKI11,1
EP19940928450,0.0199,2,1994,UKJ11,1
EP19970935693,0.0036,2,1997,UKG24,0
EP19970936817,0.0044,1,1997,UKL17,0
EP19920921739,0.0007,1,1992,UKM32,0
EP19940920965,0.0719,3,1994,UKH33,0
EP19990949166,0.0032,1,1999,UKK22,0
EP19970944964,0.0015,1,1997,UKE42,0
EP20000942203,0.0025,1,2000,UKF12,0
EP19950938535,0.0008,1,1995,UKF16,0
EP20000931428,0.0012,1,2000,UKK22,0
EP19980935181,0.0367,3,1998,UKD62,1
EP19980932383,0.0025,2,1998,UKJ23,0
EP19980940439,0.002,2,1998,UKK13,0
EP19970930676,0.0004,4,1997,UKJ13,0
EP19960922501,0.0071,1,1996,UKG31,0
EP19940908065,0.0003,1,1993,UKJ31,0
EP19990954252,0.0014,1,1999,UKM34,0
EP19910920520,0.0072,1,1991,UKK30,0
EP19940902924,0.0188,1,1993,UKD62,0
EP19960925861,0.0022,2,1996,UKI11,0
EP19970930644,0.0009,1,1997,UKG33,0
EP19920922800,0.0187,1,1992,UKJ13,1
EP19850903342,0.0198,1,1985,UKM31,0
EP19970945992,0.0791,1,1997,UKJ14,1
EP19980932309,0.0003,1,1998,UKD31,0
EP19920913070,0.0018,1,1992,UKG11,0
EP19970937676,0.0003,1,1997,UKI11,0
EP20000943195,0.0616,5,2000,UKJ11,0
EP20000946189,0.0101,1,2000,UKH12,0
EP19960920943,0.0002,1,1996,UKN03,0
EP20000942249,0.0234,2,2000,UKJ14,1
EP19940918940,0.0014,3,1994,UKJ14,0
EP20000901186,0.0081,1,2000,UKM27,1
EP19960925850,0.0024,1,1996,UKG12,0
EP19970932945,0.0028,2,1997,UKM24,0
EP19960924996,0.0027,1,1996,UKJ11,0
EP20000964444,0.0055,2,2000,UKH12,0
EP19950928583,0.0014,1,1995,UKJ13,0
EP19980937672,0.0006,1,1998,UKH23,0
EP20000951510,0.0135,1,2000,UKJ42,0
EP19960943200,0.0004,1,1996,UKG12,0
EP19930914896,0.0011,1,1993,UKF21,0
EP19970933780,0.0005,2,1997,UKG36,0
EP19970952052,0.0538,1,1997,UKK14,0
EP19970931904,0.0016,1,1997,UKJ14,1
EP19980957031,0.0629,1,1998,UKI23,0
EP19990941487,0.0396,1,1999,UKF16,0
EP19930916072,0.0004,1,1993,UKH24,0
EP19950929036,0.1887,1,1995,UKJ42,0
EP19980932299,0.0061,1,1998,UKE42,0
EP19960924070,0.0012,1,1996,UKK13,0
EP19970910912,0.0062,1,1997,UKC22,0
EP19960927782,0.1171,1,1996,UKD62,0
EP19910914136,0.0005,2,1991,UKJ23,0
EP19980951598,0.0002,2,1998,UKL22,0
EP19840903967,0.0016,1,1984,UKF15,0
EP19960926496,0.005,1,1996,UKK14,0
EP19970928378,0.0008,2,1997,UKH12,0
EP19890909016,0.0015,1,1989,UKJ33,0
EP20000953311,0.0003,2,2000,UKJ22,0
EP19980932420,0.0093,2,1998,UKK23,1
EP19950923479,0.0006,1,1995,UKG24,0
EP19960916243,0.011,2,1996,UKF24,0
EP19900914558,0.0109,1,1990,UKH14,0
EP19990934905,0.0001,1,1999,UKM50,0
EP19970945469,0.078,1,1997,UKC22,0
EP19950925072,0.0029,2,1995,UKK11,0
EP19950923475,0.0009,3,1995,UKH12,0
EP19900910848,0.0025,1,1990,UKF11,0
EP19990949292,0.0992,1,1999,UKJ42,0
EP19990911933,0.0041,1,1999,UKM25,0
EP19970933791,0.0044,1,1997,UKE42,0
EP19990928113,0.0004,3,1999,UKG13,0
EP20000946079,0.0086,1,2000,UKE32,1
EP19920923918,0.0006,1,1992,GBZZZ,0
EP19980959998,0.0085,1,1998,UKJ13,1
EP19930917958,0.0001,1,1993,UKE45,0
EP19980951573,0.0037,1,1998,UKF22,0
EP19960930285,0.0036,1,1996,UKH33,0
EP19990943096,0.0037,1,1999,UKI12,0
EP19980935126,0.0584,1,1998,UKH33,0
EP19970929433,0.0004,1,1997,UKN02,0
EP19920915331,0.0022,1,1992,UKH12,0
EP20000946170,0.1018,1,2000,UKI11,0
EP20000937062,0.002,1,2000,UKH33,0
EP19970929411,0.0304,2,1997,UKI11,1
EP20000937071,0.0015,5,2000,UKK11,0
EP20000927384,0.0023,1,2000,UKD71,0
EP19950923434,0.0001,1,1995,UKE12,0
EP19920922235,0.0045,1,1992,UKE12,0
EP19980936554,0.007,1,1998,UKJ14,0
EP20010953173,0.0382,1,2001,UKD74,0
EP19970937700,0.003,1,1997,UKH12,0
EP19930917987,0.0001,1,1993,UKD11,0
EP19990972814,0.0131,1,1999,UKH14,0
EP19960935178,0.0008,1,1996,UKJ13,0
EP19990972711,0.0018,1,1999,UKM50,0
EP19950922659,0.0019,1,1995,UKJ42,0
EP20020738165,0.0333,2,2002,UKE41,0
EP20010945483,0.0164,1,2001,UKL23,0
EP19990941750,0.0004,1,1999,UKJ33,0
EP20000945882,0.0062,1,2000,UKH24,0
EP19990950967,0.002,1,1999,UKD43,0
EP19990929558,0.0039,1,1999,UKL14,0
EP19970939359,0.0727,1,1997,UKH12,0
EP19990947740,0.0022,1,1999,UKI11,0
EP19960917583,0.0002,2,1996,UKK15,0
EP19970929418,0.0012,1,1997,UKE44,0
EP19950941795,0.01,4,1995,UKH33,0
EP20010953264,0.0081,1,2001,UKN04,1
EP19970931962,0.0013,1,1997,UKH12,0
EP19970936797,0.0026,1,1997,UKD61,0
EP19940920539,0.0022,1,1994,UKD43,0
EP20010945478,0.0008,4,2001,UKI12,0
EP19960927783,0.0032,3,1996,UKK13,0
EP20000985680,0.0056,3,2000,UKM35,0
EP19960925821,0.0044,1,1996,UKD43,0
EP20010949775,0.0011,2,2001,UKD62,0
EP19990944580,0.0178,1,1999,UKD74,0
EP19990929557,0.0014,1,1999,UKI23,0
EP19980930880,0.0002,4,1998,GBZZZ,0
EP19970939072,0.0003,1,1997,UKJ14,0
EP20010943670,0.0182,1,2001,UKJ42,0
EP19990947700,0.0061,1,1999,UKN02,1
EP19940918943,0.0002,1,1994,UKK13,0
EP19980932275,0.0019,1,1998,UKJ14,0
EP19990940290,0.0173,1,1999,UKJ42,0
EP19980932319,0.0114,1,1998,UKH23,0
EP19980933789,0.0007,1,1998,UKJ33,0
EP19970929383,0.0018,2,1997,UKJ33,0
EP19980959048,0.0019,2,1998,UKM50,0
EP20010963270,0.0011,2,2001,UKD32,0
EP19970936819,0.0001,2,1997,UKD32,0
EP20010945515,0.0087,1,2001,UKH13,0
EP19970929403,0.0248,1,1997,UKD62,0
EP19970930634,0.0103,2,1997,UKI22,0
EP19960941776,0.002,2,1996,UKH12,0
EP20000951715,0.0046,1,2000,UKK23,0
EP19920915667,0.0319,1,1992,UKI23,1
EP19960918759,0.0015,3,1996,UKK23,0
EP19950932087,0.0022,1,1995,UKH13,0
EP19950923517,0.013,1,1995,UKJ11,0
EP19970933758,0.0033,1,1997,UKG32,0
EP19970912383,0.0011,1,1997,UKC22,0
EP20010953204,0.0014,1,2001,UKI11,0
EP19980944119,0.0007,1,1998,GBZZZ,0
EP20000964454,0.0014,1,2000,UKH12,0
EP19950925983,0.0071,2,1995,UKJ11,0
EP19930917738,0.0581,1,1993,UKD74,0
EP19990947701,0.0038,1,1999,UKH14,0
EP19960942489,0.002,1,1996,UKJ11,0
EP19950941208,0.004,1,1995,UKE42,0
EP20000935355,0.0049,1,2000,UKD31,0
EP20010940847,0.0017,4,2001,UKG13,0
EP20010945480,0.0016,6,2001,UKJ22,0
EP19970937681,0.0003,1,1997,UKM50,0
EP19980955809,0.0001,1,1998,UKI23,0
EP19990930481,0.0073,1,1999,UKF14,0
EP19950925054,0.0013,1,1995,UKG32,0
EP19970932927,0.0025,1,1997,UKK11,0
EP19980939763,0.0063,2,1998,UKH23,0
EP19990954249,0.065,1,1999,UKD62,1
EP19970947152,0.0004,2,1997,UKC22,0
EP19980901411,0.0008,1,1998,UKF22,0
EP20000945910,0.0035,1,2000,UKJ33,0
EP20000940502,0.0051,3,2000,UKG12,0
EP20010943627,0.0014,1,2001,UKJ14,0
EP20010949623,0.0005,5,2001,UKI22,0
EP19970945027,0.0032,2,1997,UKH33,0
EP19900910818,0.0015,3,1990,UKJ13,0
EP20010945471,0.0961,2,2001,UKK12,0
EP19990973319,0.0001,1,1999,UKG13,0
EP20000938929,0.0128,1,2000,UKI12,0
EP20010949420,0.1062,1,2001,UKH23,0
EP19990931371,0.0002,1,1999,UKD63,0
EP19970934628,0.0003,1,1997,UKJ14,0
EP20000945759,0.0216,1,2000,UKF14,0
EP19990954197,0.0155,1,1999,UKH12,1
EP20010965407,0.002,1,2001,UKN04,0
EP19980949081,0.0002,1,1998,UKJ22,0
EP19990934966,0.0144,1,1999,UKJ13,0
EP20010953256,0.0088,1,2001,UKK13,0
EP19980935167,0.0058,2,1998,UKH33,0
EP19900909759,0.0017,1,1990,UKI22,0
EP20000948108,0.0008,1,2000,UKH12,0
EP19950924461,0.0003,1,1995,UKG31,0
EP20000969483,0.0134,1,2000,UKH23,0
EP19990934930,0.0806,1,1999,UKH33,1
EP19980932335,0.0007,1,1998,UKJ11,0
EP20010984344,0.0066,2,2001,UKD43,0
EP19950922604,0.0007,2,1995,UKN05,0
EP19990954199,0.0022,1,1999,UKK13,0
EP19990947622,0.0011,1,1999,UKC14,0
EP19980932399,0.0009,1,1998,UKF15,0
EP19960935076,0.0007,2,1996,UKK12,0
EP19990926661,0.004,2,1999,UKJ33,0
EP20020749043,0.006,2,2002,UKM21,0
EP20000964424,0.0003,13,2000,UKE32,0
EP19990934863,0.0077,1,1999,UKD63,0
EP19870904069,0.002,1,1987,UKF12,0
EP20000958937,0.0078,1,2000,UKI23,0
EP19860904254,0.0013,2,1986,UKK13,0
EP19980967078,0.0007,2,1998,UKF24,0
EP19900912970,0.0063,1,1990,GBZZZ,1
EP19970934458,0.0545,1,1997,UKH23,0
EP19900911741,0.015,1,1990,UKH23,0
EP19940924948,0.0034,1,1994,UKK13,0
EP19980933823,0.0057,1,1998,UKJ14,0
EP19990929556,0.0166,1,1999,UKH12,0
EP19920920400,0.0015,1,1992,UKJ33,0
EP20010925751,0.0053,2,2001,UKD32,0
EP19820903172,0.0004,1,1982,UKK23,0
EP19870906751,0.0013,1,1987,UKL22,0
EP19920912516,0.0038,1,1992,UKI11,0
EP19900911960,0.0009,7,1990,UKL21,0
EP19920915196,0.0009,2,1992,UKG11,0
EP19910919487,0.0204,1,1991,UKH33,1
EP19850904276,0.0011,1,1985,UKH24,0
EP20020743413,0.0515,1,2002,UKJ13,0
EP20000944101,0.0002,1,2000,UKM50,0
EP19990959109,0.0342,1,1999,UKE12,0
EP19990928134,0.0012,1,1999,UKL12,0
EP19980932401,0.0036,1,1998,UKK12,0
EP19800901131,0.0005,1,1981,UKI11,0
EP20000964467,0.0161,2,2000,UKI11,1
EP20020743236,0.0023,1,2002,UKH33,0
EP20000949697,0.0028,1,2000,UKD43,0
EP19990956250,0.0036,1,1999,IM000,0
EP19940925446,0.1157,1,1994,UKH33,0
EP20020749107,0.0006,1,2002,UKH33,0
EP19990934902,0.0031,1,1999,UKH12,0
EP19980938821,0.0009,1,1998,UKJ11,0
EP20000906190,0.0114,1,2000,UKD63,0
EP20020748814,0.0001,3,2002,UKH13,0
EP19990928115,0.0016,1,1999,UKJ13,0
EP20020740892,0.028,1,2002,UKK23,1
EP19990929549,0.0003,2,1999,UKM35,0
EP19990936805,0.0053,1,1999,UKD62,0
EP19990923755,0.0012,4,1999,UKI11,0
EP19990934946,0.0026,6,1999,UKK13,0
